codigopostal,nombre,id,provincia_id
3061,CABEZA DE CHANCHO,1,13
3066,CAMPO GARAY,2,13
3060,CAMPO SAN JOSE,3,13
3066,COLONIA INDEPENDENCIA,4,13
2341,COLONIA MONTEFIORE,5,13
3060,EL AMARGO,6,13
3060,EL MARIANO,7,13
3061,EL NOCHERO,8,13
3060,ESTANCIA LA CIGUE,9,13
3066,ESTEBAN RAMS,10,13
3066,FORTIN ALERTA,11,13
3060,FORTIN ARGENTINA,12,13
3061,FORTIN ATAHUALPA,13,13
3060,FORTIN CACIQUE,14,13
3061,FORTIN SEIS DE CABALLERIA,15,13
3060,FORTIN TOSTADO,16,13
3541,GATO COLORADO,17,13
3061,GREGORIA PEREZ DE DENIS,18,13
3060,INDEPENDENCIA,19,13
3066,KILOMETRO 293,20,13
3061,KILOMETRO 389,21,13
3061,KILOMETRO 421,22,13
3061,KILOMETRO 468,23,13
3060,LA BOMBILLA,24,13
2341,LA ELSA,25,13
2341,LA MARINA,26,13
3061,LAS CHU,27,13
3066,LOGRO,28,13
3060,LOS CHARABONES,29,13
3074,NUEVA ITALIA,30,13
3061,PADRE PEDRO ITURRALDE,31,13
3066,PORTALIS,32,13
3061,POZO BORRADO,33,13
2124,PUEBLO NUEVO,34,13
3061,SANTA MARGARITA,35,13
3060,TOSTADO,36,13
3061,TRES POZOS,37,13
3061,VILLA MINETTI,38,13
3061,ANTONIO PINI,39,13
2508,ARMSTRONG,40,13
2523,BOUQUET,41,13
2512,CAMPO CHARO,42,13
2508,CAMPO GIMBATTI,43,13
2508,CAMPO LA AMISTAD,44,13
2512,CAMPO LA PAZ,45,13
2505,CAMPO LA RIVIERE,46,13
2505,CAMPO SANTA ISABEL,47,13
2521,ITURRASPE,48,13
2520,LA CALIFORNIA,49,13
2505,LAS PAREJAS,50,13
2520,LAS ROSAS,51,13
2521,MONTES DE OCA,52,13
2512,SAN GUILLERMO,53,13
2512,TORTUGAS,54,13
2187,ARTEAGA,55,13
2639,BERABEVU,56,13
2177,BIGAND,57,13
2185,CAMPO CRENNA,58,13
2639,CAMPO NUEVO,59,13
2173,CAMPO PESOA,60,13
2170,CANDELARIA SUD,61,13
2170,CASILDA,62,13
2173,CHABAS,63,13
2643,CHA,64,13
2170,COLONIA CANDELARIA,65,13
2639,COLONIA FERNANDEZ,66,13
2639,COLONIA GOMEZ,67,13
2637,COLONIA HANSEN,68,13
2637,COLONIA LA  CATALANA,69,13
2639,COLONIA LA  PALENCIA,70,13
2639,COLONIA LA  PELLEGRINI,71,13
2170,COLONIA LA COSTA,72,13
2187,COLONIA LAGO DI COMO,73,13
2639,COLONIA PIAMONTESA,74,13
2639,COLONIA SANTA NATALIA,75,13
2185,COLONIA TOSCANA PRIMERA,76,13
2185,COLONIA TOSCANA SEGUNDA,77,13
2639,COLONIA VALENCIA,78,13
2639,CUATRO ESQUINAS,79,13
2639,GODEKEN,80,13
2173,LA MERCED,81,13
2183,LA VIUDA,82,13
2181,LOS MOLINOS,83,13
2183,LOS NOGALES,84,13
2637,LOS QUIRQUINCHOS,85,13
2183,PUEBLO AREQUITO,86,13
2185,SAN JOSE DE LA ESQUINA,87,13
2173,SANFORD,88,13
2639,SANTA NATALIA,89,13
2173,VILLADA,90,13
2311,ADOLFO ALSINA,91,13
2303,ANGELICA,92,13
2307,ATALIVA,93,13
2318,AURELIA,94,13
2403,BAUER Y SIGEL,95,13
2301,BELLA ITALIA,96,13
2322,CABA,97,13
2407,CAMPO CLUCELLAS,98,13
2307,CAMPO DARATTI,99,13
2407,CAMPO ROMERO,100,13
2403,CAMPO TORQUINSTON,101,13
2407,CAMPO ZURBRIGGEN,102,13
2301,CAPILLA SAN JOSE,103,13
2317,CASABLANCA,104,13
2407,PLAZA CLUCELLAS,105,13
2317,COLONIA ALDAO,106,13
2300,COLONIA BELLA ITALIA,107,13
2317,COLONIA BICHA,108,13
2317,COLONIA BIGAND,109,13
2326,BOSSI,110,13
2301,COLONIA CASTELLANOS,111,13
2405,COLONIA CELLO,112,13
2301,FIDELA,113,13
2403,COLONIA JOSEFINA,114,13
2443,COLONIA MARGARITA,115,13
2311,COLONIA MAUA,116,13
2309,COLONIA REINA MARGARITA,117,13
2301,COLONIA SAN ANTONIO,118,13
2324,COLONIA TACURALES,119,13
2311,CONSTANZA,120,13
2301,CORONEL FRAGA,121,13
2445,CRISTOLIA,122,13
2415,DESVIO BOERO,123,13
2301,EGUSQUIZA,124,13
2456,ESMERALDA,125,13
2407,ESTACION CLUCELLAS,126,13
2403,ESTACION JOSEFINA,127,13
2315,ESTACION SAGUIER,128,13
2409,ESTRADA,129,13
2317,SANTA EUSEBIA,130,13
2407,EUSTOLIA,131,13
2438,FRONTERA,132,13
2307,GALISTEO,133,13
2443,GARIBALDI,134,13
2309,HUMBERTO PRIMERO,135,13
2403,JOSE MANUEL ESTRADA,136,13
2407,KILOMETRO 113,137,13
2456,KILOMETRO 483,138,13
2438,KILOMETRO 501,139,13
2303,KILOMETRO 85,140,13
2305,LEHMANN,141,13
2447,LOS SEMBRADOS,142,13
2445,MANGORE,143,13
2445,MARIA JUANA,144,13
2342,MONIGOTES,145,13
2326,PALACIOS,146,13
2301,PRESIDENTE ROCA,147,13
2445,PUEBLO MARIA JUANA,148,13
2301,MARINI,149,13
2301,RAMONA,150,13
2301,PUEBLO SAN ANTONIO,151,13
2300,RAFAELA,152,13
2322,RAQUEL,153,13
2309,REINA MARGARITA,154,13
2317,RINCON DE TACURALES,155,13
2301,SAGUIER,156,13
2309,SAN MIGUEL,157,13
2447,SAN VICENTE,158,13
2405,SANTA CLARA DE SAGUIER,159,13
2322,SUNCHALES,160,13
2301,SUSANA,161,13
2324,TACURAL,162,13
2301,VILA,163,13
2301,VILLA SAN JOSE,164,13
2400,VILLANI,165,13
2311,VIRGINIA,166,13
2301,ZANETTI,167,13
2409,ZENON PEREYRA,168,13
3011,CAMPO MAGNIN,169,13
2258,CAMPO QUI,170,13
2255,CAMPO RODRIGUEZ,171,13
3081,CAVOUR,172,13
3029,COLONIA ADOLFO ALSINA,173,13
3081,COLONIA LA NUEVA,174,13
3013,COLONIA MATILDE,175,13
3080,COLONIA PUJOL,176,13
3013,CORONEL RODRIGUEZ,177,13
3023,CULULU,178,13
3029,JACINTO L ARAUZ,179,13
3009,EL TROPEZON,180,13
3029,ELISA,181,13
3007,EMPALME SAN CARLOS,182,13
3080,ESPERANZA,183,13
3013,ESTACION MATILDE,184,13
3087,FELICIA,185,13
3009,FRANCK,186,13
3083,GRUTLY,187,13
3083,GRUTLY NORTE,188,13
3023,HIPATIA,189,13
3081,HUMBOLDT,190,13
3081,HUMBOLDT CHICO,191,13
2311,ITUZAINGO,192,13
3080,LA ORILLA,193,13
3027,LA PELADA,194,13
3080,LARRECHEA,195,13
3013,LAS HIGUERITAS,196,13
3009,LAS TUNAS,197,13
3025,MARIA LUISA,198,13
3011,MARIANO SAAVEDRA,199,13
3087,NUEVO TORINO,200,13
3025,PERICOTA,201,13
3085,PILAR,202,13
3023,PROGRESO,203,13
3025,PROVIDENCIA,204,13
3080,PUEBLO ABC,205,13
3080,PUJATO NORTE,206,13
3080,RINCON DEL PINTADO,207,13
3081,RIVADAVIA,208,13
3011,SA PEREYRA,209,13
3017,SAN AGUSTIN,210,13
3013,SAN CARLOS CENTRO,211,13
3009,SAN CARLOS NORTE,212,13
3013,SAN CARLOS SUD,213,13
3009,SAN JERONIMO DEL SAUCE,214,13
3011,SAN JERONIMO NORTE,215,13
3011,SAN MARIANO,216,13
2258,SANTA CLARA DE BUENA VISTA,217,13
3011,SANTA MARIA CENTRO,218,13
3025,SANTO DOMINGO,219,13
3023,SARMIENTO,220,13
3023,TOMAS ALVA EDISON,221,13
2179,BOMBAL,222,13
2109,CAMPO RUEDA,223,13
2105,CA,224,13
2105,CEPEDA,225,13
2115,COLONIA VALDEZ,226,13
2723,EL BAGUAL,227,13
2918,EMPALME VILLA CONSTITUCION,228,13
2919,ESTACION VILLA CONSTITUCION,229,13
2111,FRANCISCO PAZ,230,13
2701,GENERAL GELLY,231,13
2921,GODOY,232,13
2103,JUAN B MOLINA,233,13
2723,JUNCAL,234,13
2115,LA OTHILA,235,13
2105,LA VANGUARDIA,236,13
2117,LOMA VERDE,237,13
2115,MAXIMO PAZ,238,13
2921,ORATORIO MORANTE,239,13
2918,PAVON,240,13
2109,PAVON ARRIBA,241,13
2113,PEYRANO,242,13
2117,ALCORTA,243,13
2115,RODOLFO ALCORTA,244,13
2921,RUEDA,245,13
2111,SANTA TERESA,246,13
2105,SARGENTO CABRAL,247,13
2103,STEPHENSON,248,13
2918,THEOBALD,249,13
2921,TRES ESQUINAS,250,13
2919,VILLA CONSTITUCION,251,13
2115,LA CELIA,252,13
3071,AGUARA GRANDE,253,13
2352,AMBROSETTI,254,13
2326,BEALISTOCK,255,13
2345,CAMPO BOTTO,256,13
2342,CAMPO EL MATACO,257,13
2311,CAPIVARA,258,13
2340,CERES,259,13
2345,COLONIA ANA,260,13
2313,COLONIA BERLIN,261,13
3025,COLONIA CLARA,262,13
3074,COLONIA EL SIMBOL,263,13
2347,COLONIA MACKINLAY,264,13
2347,COLONIA MALHMAN SUD,265,13
2313,COLONIA ORTIZ,266,13
2349,COLONIA RIPAMONTI,267,13
2347,COLONIA ROSA,268,13
2313,CUATRO CASAS,269,13
2342,CURUPAYTI,270,13
2313,DOCE CASAS,271,13
3070,EL AGUARA,272,13
2352,HERSILIA,273,13
3076,HUANQUEROS,274,13
2344,HUGENTOBLER,275,13
3076,KILOMETRO 235,276,13
3074,LA CABRAL,277,13
3025,LA CLARA,278,13
3072,LA LUCILA,279,13
3074,LA POLVAREDA,280,13
2342,LA RUBIA,281,13
3076,LA VERDE,282,13
3076,LAGUNA VERDE,283,13
3074,LAS AVISPAS,284,13
2326,LAS PALMERAS,285,13
3070,LOS MOLLES,286,13
3072,MARIA EUGENIA,287,13
2313,MOISES VILLE,288,13
2349,MONTE OSCURIDAD,289,13
2313,MUTCHNIK,290,13
3046,PETRONILA,291,13
3071,PORTUGALETE,292,13
3046,RINCON DE SAN ANTONIO,293,13
3025,RINCON DEL QUEBRACHO,294,13
3070,SAN CRISTOBAL,295,13
2347,SAN GUILLERMO,296,13
3074,SANTURCE,297,13
2349,SUARDI,298,13
2313,VEINTICUATRO CASAS,299,13
3046,VILLA SARALEGUI,300,13
2345,VILLA TRINIDAD,301,13
2313,WALVELBERG,302,13
2326,ZADOCKHAN,303,13
3001,CALCHINES,304,13
3001,CAMPO DEL MEDIO,305,13
3001,CAMPO ITURRASPE,306,13
3001,CAYASTA,307,13
3005,COLONIA CALIFORNIA,308,13
3001,COLONIA NUEVA NARCISO,309,13
3001,COLONIA SAN JOAQUIN,310,13
3001,EL LAUREL,311,13
3001,EL POZO,312,13
3003,HELVECIA,313,13
3041,JOSE MACIAS,314,13
3001,LA NORIA,315,13
3046,LAS CA,316,13
3046,LAS TRES MARIAS,317,13
3001,LOS CERRILLOS,318,13
3001,RECREO SUR,319,13
3001,RUINAS SANTA FE LA VIEJA,320,13
3001,SALADERO M CABAL,321,13
3001,SAN JOAQUIN,322,13
3001,SANTA ROSA DE CALCHINES,323,13
3001,VUELTA DEL PIRATA,324,13
2214,ANDINO,325,13
2501,BERRETTA,326,13
2501,BUSTINZA,327,13
2144,CAMPO HORQUESCO,328,13
2142,CAMPO MEDINA,329,13
2206,CAMPO PALETTA,330,13
2216,CAMPO RAFFO,331,13
2500,CA,332,13
2218,CARRIZALES,333,13
2218,CLARKE,334,13
2146,CLASON,335,13
2144,COLONIA MEDICI,336,13
2216,COLONIA TRES MARIAS,337,13
2506,CORREA,338,13
2501,GRANJA SAN MANUEL,339,13
2142,KILOMETRO 323,340,13
2506,KILOMETRO 49,341,13
2144,LARGUIA,342,13
2146,LOS LEONES,343,13
2142,LUCIO V LOPEZ,344,13
2501,MARIA LUISA CORREA,345,13
2206,OLIVEROS,346,13
2206,RINCON DE GRONDONA,347,13
2142,SALTO GRANDE,348,13
2501,SAN ESTANISLAO,349,13
2501,SAN RICARDO,350,13
2216,SERODINO,351,13
2144,TOTORAS,352,13
2503,VILLA ELOISA,353,13
3555,CAMPO HUBER,354,13
3045,CAMPO ZAVALLA,355,13
2242,ARIJON,356,13
2242,AROCENA,357,13
2246,BARRANCAS,358,13
2242,BARRIO CAIMA,359,13
2248,BERNARDO DE IRIGOYEN,360,13
2248,CAMPO BRARDA,361,13
2248,CAMPO CARIGNANO,362,13
2212,CAMPO GALLOSO,363,13
2240,CAMPO GARCIA,364,13
2248,CAMPO GENERO,365,13
2253,CAMPO GIMENEZ,366,13
2240,CAMPO MOURE,367,13
2240,CARCEL MODELO CORONDA,368,13
2148,CENTENO,369,13
2240,COLONIA CORONDINA,370,13
2252,COLONIA CAMPO PIAGGIO,371,13
2240,CORONDA,372,13
2242,DESVIO ARIJON,373,13
2222,DIAZ,374,13
2208,GABOTO,375,13
2253,GESSLER,376,13
2248,IRIGOYEN,377,13
2241,LARRECHEA,378,13
2253,LOMA ALTA,379,13
2255,LOPEZ,380,13
2208,MACIEL,381,13
2212,MONJE,382,13
2253,ORO,383,13
2242,PUENTE COLASTINE,384,13
2246,PUERTO ARAGON,385,13
2208,PUERTO GABOTO,386,13
2255,RIGBY,387,13
2242,SAN FABIAN,388,13
2146,SAN GENARO,389,13
2147,SAN GENARO NORTE,390,13
2147,VILLA BIOTA,391,13
2148,VILLA GUASTALLA,392,13
3046,FORTIN ALMAGRO,393,13
3001,ALTO VERDE,394,13
3014,ANGEL GALLARDO,395,13
3036,AROMOS,396,13
3014,ARROYO AGUIAR,397,13
3001,ARROYO LEYES,398,13
3014,ASCOCHINGAS,399,13
3017,BAJO LAS TUNAS,400,13
3000,BARRANQUITAS,401,13
3036,CABAL,402,13
3021,CAMPO ANDINO,403,13
3001,CAMPO CRESPO,404,13
3014,CAMPO LEHMAN,405,13
3020,CAMPO SANTO DOMINGO,406,13
3018,CANDIOTI,407,13
3001,COLASTINE,408,13
3001,COLASTINE NORTE,409,13
3036,COLONIA CAMPO BOTTO,410,13
3014,CONSTITUYENTES,411,13
3021,EL GALPON,412,13
3036,EMILIA,413,13
3018,IRIONDO,414,13
3001,ISLA DEL PORTE,415,13
3014,KILOMETRO 28,416,13
3014,KILOMETRO 35,417,13
3020,KILOMETRO 41,418,13
3023,KILOMETRO 49,419,13
3000,KILOMETRO 9,420,13
3001,LA GUARDIA,421,13
3020,LAGUNA PAIVA,422,13
3036,LASSAGA,423,13
3036,LLAMBI CAMPBELL,424,13
3021,LOS HORNOS,425,13
3023,MANUCHO,426,13
3014,MONTE VERA,427,13
3032,NELSON,428,13
3014,NUEVA POMPEYA,429,13
3080,PASO VINAL,430,13
3000,PIQUETE,431,13
3014,POMPEYA,432,13
3000,PUEBLO CANDIOTI,433,13
3018,RECREO,434,13
3020,REYNALDO CULLEN,435,13
3001,RINCON NORTE,436,13
3001,RINCON POTREROS,437,13
3023,RINLON DE AVILA,438,13
3036,RIO SALADO,439,13
3020,SAN GUILLERMO,440,13
3001,SAN JOSE DEL RINCON,441,13
3021,SAN PEDRO,442,13
3021,SAN PEDRO NORTE,443,13
3014,SAN PEDRO SUR,444,13
3016,SANTO TOME,445,13
3017,SAUCE VIEJO,446,13
3014,SETUBAL,447,13
3000,VILLA DON BOSCO,448,13
3016,VILLA LUJAN,449,13
3000,VILLA MARIA SELVA,450,13
3001,VILLA VIVEROS,451,13
3000,VILLA YAPEYU,452,13
3014,YAMANDU,453,13
3023,INGENIERO BOASI,454,13
2258,SANTA CLARA,455,13
6106,AARON CASTELLANOS,456,13
6103,AMENABAR,457,13
2643,CAFFERATA,458,13
2720,CAMINERA GENERAL LOPEZ,459,13
2607,CAMPO QUIRNO,460,13
2635,CA,461,13
2635,CARLOS DOSE,462,13
2618,CARMEN,463,13
2729,CARRERAS,464,13
2603,CHAPUY,465,13
2633,CHOVET,466,13
6106,CORONEL ROSETI,467,13
2609,COLONIA MORGAN,468,13
2609,COLONIA SANTA LUCIA,469,13
2631,CORA,470,13
2732,4 DE FEBRERO,471,13
6036,DIEGO DE ALVEAR,472,13
2631,DURHAM,473,13
6106,EL ALBERDON,474,13
2643,EL CANTOR,475,13
2732,EL JARDIN,476,13
6103,EL REFUGIO,477,13
2732,ELORTONDO,478,13
2607,ENCADENADAS,479,13
2611,ESTACION CHRISTOPHERSEN,480,13
2630,FIRMAT,481,13
2725,HUGHES,482,13
6106,KILOMETRO 396,483,13
6103,LA ADELAIDA,484,13
6106,LA ASTURIANA,485,13
6106,LA CALMA,486,13
2601,LA CHISPA,487,13
6103,LA CONSTANCIA,488,13
2615,LA GAMA,489,13
6100,LA INES,490,13
2601,LA INGLESITA,491,13
2613,LA MOROCHA,492,13
6036,LA PICASA,493,13
2726,LABORDEBOY,494,13
6106,LAS DOS ANGELITAS,495,13
2607,LAS ENCADENADAS,496,13
6103,LAZZARINO,497,13
2720,LOS ARCOS,498,13
2622,MAGGIOLO,499,13
2609,MARIA TERESA,500,13
2728,MELINCUE,501,13
2725,MERCEDITAS,502,13
6106,MIRAMAR,503,13
2601,MURPHY,504,13
2605,OTTO BEMBERG,505,13
2631,MIGUEL TORRES,506,13
2605,RASTREADOR FOURNIER,507,13
6100,RUFINO,508,13
2611,RUNCIMAN,509,13
6106,SAN CARLOS,510,13
2615,SAN EDUARDO,511,13
2601,SAN FRANCISCO DE SANTA FE,512,13
2613,SAN GREGORIO,513,13
6009,SAN MARCELO,514,13
2600,SAN MARCOS DE VENADO TUERTO,515,13
2728,SAN URBANO,516,13
2617,SANCTI SPIRITU,517,13
2725,SANTA EMILIA,518,13
2605,SANTA ISABEL,519,13
6106,SANTA PAULA,520,13
6103,TARRAGONA,521,13
6009,TEODELINA,522,13
2600,VENADO TUERTO,523,13
2607,VILLA CA,524,13
2631,VILLA DIVISA DE MAYO,525,13
2630,VILLA FREDICKSON,526,13
2630,VILLA REGULES,527,13
6100,VILLA ROSELLO,528,13
2722,WHEELWRIGHT,529,13
3575,ARROYO CEIBAL,530,13
3565,ARROYO DEL REY,531,13
3561,AVELLANEDA,532,13
3569,BERNA,533,13
3569,CAMPO EL ARAZA,534,13
3569,CAMPO FURRER,535,13
3572,CAMPO GARABATO,536,13
3516,CAMPO GOLA,537,13
3575,CAMPO GRANDE,538,13
3592,COLONIA HARDY,539,13
3572,CAMPO RAMSEYER,540,13
3581,CAMPO REDONDO,541,13
3575,CAMPO SIETE provincia,542,13
3516,COLONIA URDANIZ,543,13
3516,CAMPO VERGE,544,13
3586,CAMPO YAGUARETE,545,13
3574,CAPILLA GUADALUPE NORTE,546,13
3572,COLONIA ALTHUAUS,547,13
3572,COLONIA ELLA,548,13
3563,COLONIA SAN MANUEL,549,13
3572,COLONIA SANTA CATALINA,550,13
3569,BARROS PAZOS,551,13
3551,DESVIO KILOMETRO 392,552,13
3575,DISTRITO 3 ISLETAS,553,13
3563,EL ARAZA,554,13
3561,EL CARMEN DE AVELLANEDA,555,13
3575,EL CEIBALITO,556,13
3592,EL RABON,557,13
3572,EL RICARDITO,558,13
3585,EL SOMBRERITO,559,13
3575,EL TAPIALITO,560,13
3561,EL TIMBO,561,13
3561,EWALD,562,13
3575,FLOR DE ORO,563,13
3516,FLORENCIA,564,13
3565,FLORIDA,565,13
3060,FORTIN CHARRUA,566,13
3551,GOLONDRINA,567,13
3574,GUADALUPE NORTE,568,13
3581,GUASUNCHO,569,13
3575,INGENIERO CHANOURDIE,570,13
3586,INGENIERO GARMENDIA,571,13
3586,INGENIERO GERMANIA,572,13
3583,ISLA TIGRE,573,13
3581,ISLETA,574,13
3565,KILOMETRO 17,575,13
3589,KILOMETRO 23,576,13
3565,KILOMETRO 30,577,13
3551,KILOMETRO 320,578,13
3551,KILOMETRO 392,579,13
3585,KILOMETRO 403,580,13
3580,KILOMETRO 408,581,13
3581,KILOMETRO 41,582,13
3585,KILOMETRO 421,583,13
3581,KILOMETRO 67,584,13
3551,LA BLANCA,585,13
3569,LA CELIA,586,13
3585,LA CLARITA,587,13
3569,LA DIAMELA,588,13
3560,LA ESMERALDA,589,13
3565,LA JOSEFINA,590,13
3567,LA LOLA,591,13
3563,LA POTASA,592,13
3581,LA RESERVA,593,13
3563,LA SARITA,594,13
3551,LA SELVA,595,13
3561,LA VANGUARDIA,596,13
3551,LA ZULEMA,597,13
3575,LANTERI,598,13
3551,LAS DELICIAS,599,13
3574,LAS GARZAS,600,13
3516,LAS MERCEDES,601,13
3555,LAS PALMAS,602,13
3575,LAS SIETE provincia,603,13
3586,LAS TOSCAS,604,13
3551,LOS CLAROS,605,13
3575,LOS LAPACHOS,606,13
3567,LOS LAURELES,607,13
3551,LOS LEONES,608,13
3572,MALABRIGO,609,13
3581,MOCOVI,610,13
3561,MOUSSY,611,13
3563,NICANOR E MOLINAS,612,13
3589,OBRAJE INDIO MUERTO,613,13
3589,OBRAJE SAN JUAN,614,13
3585,PAUL GROUSSAC,615,13
3589,POTRERO GUASUNCHO,616,13
3580,PUERTO OCAMPO,617,13
3516,PUERTO PIRACUA,618,13
3592,PUERTO PIRACUACITO,619,13
3567,PUERTO RECONQUISTA,620,13
3560,RECONQUISTA,621,13
3567,DEST AERONAUTICO MILIT RECONQU,622,13
3565,SAN ALBERTO,623,13
3587,SAN ANTONIO DE OBLIGADO,624,13
3553,SAN ROQUE,625,13
3580,SAN VICENTE,626,13
3575,SANTA ANA,627,13
3587,TACUARENDI,628,13
3563,VICTOR MANUEL SEGUNDO,629,13
3581,VILLA ADELA,630,13
3583,VILLA ANA,631,13
3589,VILLA GUILLERMINA,632,13
3580,VILLA OCAMPO,633,13
3586,YAGUARETE,634,13
2109,ACEBAL,635,13
2132,AERO CLUB ROSARIO,636,13
2101,ALBARELLOS,637,13
2107,ALVAREZ,638,13
2126,ALVEAR,639,13
2119,ARMINDA,640,13
2128,ARROYO SECO,641,13
2119,BERNARD,642,13
2126,CAMINO MONTE FLORES,643,13
2123,CAMPO CALVO,644,13
2109,CARMEN DEL SAUCE,645,13
2103,COLONIA ESCRIBANO,646,13
2124,CORONEL AGUIRRE,647,13
2103,CORONEL BOGADO,648,13
2105,CORONEL DOMINGUEZ,649,13
2126,CRESTA,650,13
2105,EL CARAMELO,651,13
2119,ESTACION ERASTO,652,13
2105,ESTANCIA LA MARIA,653,13
2107,ESTANCIA SAN ANTONIO,654,13
2126,FIGHIERA,655,13
2132,FUNES,656,13
2126,GENERAL LAGOS,657,13
2132,GRANADERO B BARGAS,658,13
2152,GRANADERO BAIGORRIA,659,13
2142,IBARLUCEA,660,13
2105,LA CAROLINA,661,13
2000,LA CERAMICA Y CUYO,662,13
2126,LA LATA,663,13
2132,LICEO AERONAUTICO MILITAR,664,13
2132,LINKS,665,13
2105,LOS MUCHACHOS,666,13
2101,MONTE FLORES,667,13
2152,PAGANINI,668,13
2105,PEREYRA LUCENA,669,13
2121,PEREZ,670,13
2126,PUEBLO ESTHER,671,13
2119,PUEBLO MU,672,13
2121,SAN SEBASTIAN,673,13
2107,SOLDINI,674,13
2121,TALLERES,675,13
2105,URANGA,676,13
2124,22 DE MAYO,677,13
2101,VILLA AMELIA,678,13
2121,VILLA AMERICA,679,13
2124,VILLA GOBERNADOR GALVEZ,680,13
2121,VILLA LYLY TALLERES,681,13
2124,VILLA SAN DIEGO,682,13
2105,ZAMPONI,683,13
2123,ZAVALLA,684,13
2344,ARRUFO,685,13
3070,DHO,686,13
3072,,687,13
3051,ALEJANDRA,688,13
3056,CAMPO COUBERT,689,13
3052,CA,690,13
3553,COLONIA DURAN,691,13
3553,COLONIA EL TOBA,692,13
3005,COLONIA FRANCESA,693,13
3045,COLONIA LA MORA,694,13
3056,COLONIA LA NICOLASA,695,13
3001,COLONIA MASCIAS,696,13
3553,COLONIA SAGER,697,13
3005,COLONIA TERESA,698,13
3051,EL PAJARO BLANCO,699,13
3045,LA BRAVA,700,13
3572,LA CATALINA,701,13
3555,LA LOMA,702,13
3005,LOS CARDENALES,703,13
3051,LOS CORRALITOS,704,13
3555,LOS CUERVOS,705,13
3051,LOS OSOS,706,13
3555,ROMANG,707,13
3005,SAN JAVIER,708,13
2248,CASALEGNO,709,13
2252,GALVEZ,710,13
2148,LAS BANDURRIAS,711,13
2255,SAN MARTIN DE TOURS,712,13
3042,ABIPONES,713,13
3046,ARRASCAETA,714,13
3040,AVICHUNCHO,715,13
3041,CACIQUE ARIACAIQUIN,716,13
3046,CAMPO BERRAZ,717,13
3038,CAYASTACITO,718,13
3048,ANGELONI,719,13
3045,COLONIA DOLORES,720,13
3042,COLONIA EL OCHENTA,721,13
3052,COLONIA LA BLANCA,722,13
3045,COLONIA LA PENCA,723,13
3046,COLONIA MANUEL MENCHACA,724,13
3042,COLONIA SILVA,725,13
3048,SOL DE MAYO,726,13
3048,COLONIA TRES REYES,727,13
3040,ESQUINA GRANDE,728,13
3036,ESTHER,729,13
3054,FIVES LILLE,730,13
3044,GOBERNADOR CRESPO,731,13
3054,GUARANIES,732,13
3046,KILOMETRO 95,733,13
3054,LA CAMILA,734,13
3021,LA CLORINDA,735,13
3052,LA CRIOLLA,736,13
3046,LA JULIA,737,13
3042,LA ROSA,738,13
3038,LA SEMENTERA,739,13
3046,LOS OLIVOS,740,13
3041,LOS SALADILLOS,741,13
3048,LUCIANO LEIVA,742,13
3042,MARCELINO ESCALADA,743,13
3046,MIGUEL ESCALADA,744,13
3041,,745,13
3046,NARE,746,13
3046,NUEVA UKRANIA,747,13
3046,PAIKIN,748,13
3054,PEDRO GOMEZ CELLO,749,13
3048,SAN BERNARDO,750,13
3042,RAMAYON,751,13
3040,SAN JUSTO,752,13
3045,SAN MARTIN NORTE,753,13
3025,SOLEDAD,754,13
3025,SOUTOMAYOR,755,13
3040,VERA MUJICA,756,13
3054,VERA Y PINTADO,757,13
3048,VIDELA,758,13
3042,VILLA LASTENIA,759,13
2214,ALDAO,760,13
2156,ARSENAL DE GUERRA SAN LORENZO,761,13
2175,BARLETT,762,13
2156,BORGHI,763,13
2154,CAPITAN BERMUDEZ,764,13
2138,CARCARA,765,13
2202,CERANA,766,13
2123,COLONIA CLODOMIRA,767,13
2138,COLONIA EL CARMEN,768,13
2123,CORONEL ARNOLD,769,13
2202,CULLEN,770,13
2202,EL TRANSITO,771,13
2156,FABRICA MILITAR SAN LORENZO,772,13
2156,FRAY LUIS BELTRAN,773,13
2123,FUENTES,774,13
2156,GRANADEROS,775,13
2204,JESUS MARIA,776,13
2154,JUAN ORTIZ,777,13
2154,KILOMETRO 319,778,13
2142,LA SALADA,779,13
2200,LAS QUINTAS,780,13
2142,LUIS PALACIOS,781,13
2119,MAIZALES,782,13
2200,PINO DE SAN LORENZO,783,13
2202,PUEBLO KIRSTON,784,13
2200,PUERTO DE SAN LORENZO,785,13
2202,PUERTO GRAL SAN MARTIN,786,13
2123,PUJATO,787,13
2201,RICARDONE,788,13
2134,ROLDAN,789,13
2136,SAN GERONIMO,790,13
2136,SAN JERONIMO SUR,791,13
2200,SAN LORENZO,792,13
2138,SEMINO,793,13
2204,TIMBUES,794,13
2156,TTE HIPOLITO BOUCHARD,795,13
2142,VICENTE ECHEVARRIA,796,13
2154,VILLA CASSINI,797,13
2156,VILLA GARIBALDI,798,13
2156,VILLA MARGARITA,799,13
2175,VILLA MUGUETA,800,13
2123,VILLA PORUCCI,801,13
2449,AVENA,802,13
2440,BARRIO BELGRANO ORTIZ,803,13
2148,CAMPO CASTRO,804,13
2440,CAMPO FAGGIANO,805,13
2454,CA,806,13
2453,CARLOS PELLEGRINI,807,13
2148,CASAS,808,13
2257,COLONIA BELGRANO,809,13
2401,CASTELAR,810,13
2451,COLONIA LA YERBA,811,13
2527,COLONIA SAN FRANCISCO,812,13
